Washington,2016,536155,739948,4859213,12,78,283,22.929,105.47,58.204,54,447,2887,100.488,604.051,594.159
West Virginia,2016,127201,181138,1242852,2,17,50,16.717,92.818,40.211,13,97,507,100.96,533.107,407.773
Wisconsin,2016,444929,625910,3806407,10,90,239,22.697,144.368,62.755,48,428,2528,107.274,684.277,664.238
Wyoming,2016,44231,59736,375321,1,7,22,26.812,119.045,58.809,4,35,200,96.836,577.554,533.717
Alabama,2017,373065,510012,3201636,6,40,145,15.82,79.102,45.332,35,250,1528,92.51,490.145,477.141
Alaska,2017,58106,73343,454286,1,9,30,20.743,127.273,65.57,5,39,259,89.598,538.472,569.93
Arizona,2017,556478,753929,4599057,10,74,231,18.277,98.74,50.204,47,373,2533,84.843,494.278,550.705
Arkansas,2017,236702,314368,1937651,5,29,98,20.434,92.716,50.637,21,150,840,86.841,477.96,433.692
California,2017,3026428,4250955,25769686,56,437,1455,18.454,102.822,56.456,252,2346,14513,83.305,551.764,563.171
Colorado,2017,430432,587460,3708548,10,89,296,22.656,151.006,79.689,45,382,2478,105.369,649.849,668.053
Connecticut,2017,272254,387595,2405282,5,47,131,19.253,121.266,54.621,34,265,1604,125.965,684.33,666.8
Delaware,2017,69413,94216,651806,1,10,40,15.594,103.802,60.736,7,53,372,94.301,564.076,570.241
District of Columbia,2017,31570,87525,474297,1,12,47,18.879,136.719,99.935,3,62,331,87.363,707.984,697.831
Florida,2017,1431798,1961154,14656396,22,162,632,15.468,82.841,43.09,145,1028,7984,101.228,524.194,544.755
Georgia,2017,866242,1105245,6661559,12,89,289,13.322,80.272,43.314,72,528,3460,83.354,477.824,519.424
Hawaii,2017,95447,123940,938835,2,14,45,21.916,116.01,47.406,7,69,471,71.757,555.282,501.942
Idaho,2017,152823,180549,1089805,3,18,57,17.519,99.184,52.442,12,85,547,78.403,471.125,501.711
Illinois,2017,995426,1331211,8380092,19,152,473,19.464,114.036,56.405,98,769,5125,98.62,578.034,611.513
Indiana,2017,537556,738014,4276407,8,75,184,14.286,101.067,42.974,50,443,2300,92.515,599.914,537.925
Iowa,2017,245032,357855,2020666,5,51,120,21.464,142.492,59.263,26,237,1266,106.772,663.595,626.557
Kansas,2017,237064,322476,1819258,5,33,85,19.1,102.309,46.586,25,192,1090,104.031,596.127,599.046
Kentucky,2017,340220,465663,2903588,5,38,129,16.097,80.96,44.57,34,213,1236,99.337,457.617,425.553
Louisiana,2017,361940,479234,2987835,7,51,188,18.609,106.011,63.033,40,270,1605,109.71,563.673,537.146
Maine,2017,89705,122655,948984,2,14,55,23.677,116.449,57.792,10,78,560,111.507,633.645,589.881
Maryland,2017,452456,600019,4007455,6,51,184,12.919,85.31,45.906,44,358,2493,96.23,596.965,621.979
Massachusetts,2017,481835,793182,4649494,10,110,277,19.875,138.29,59.553,61,543,3051,126.448,684.166,656.155
Michigan,2017,762352,1091893,6612857,12,105,332,15.706,95.999,50.273,78,653,3801,102.118,598.169,574.848
Minnesota,2017,434904,572931,3665430,7,62,174,15.458,107.98,47.557,40,375,2251,92.667,655.143,613.987
Mississippi,2017,241768,322550,1887440,3,24,80,12.143,73.568,42.608,21,135,823,87.101,419.286,436.1
Missouri,2017,466292,635726,3997148,8,55,194,16.468,85.895,48.413,50,339,2111,106.794,532.921,528.161
Montana,2017,75436,110155,702611,2,15,49,31.361,140.608,69.051,10,68,436,133.334,620.404,620.851
Nebraska,2017,155993,212817,1206583,3,26,62,18.64,123.545,51.779,15,133,747,95.273,625.064,618.972
Nevada,2017,229143,283377,2008499,4,29,105,17.984,102.827,52.526,18,148,1075,80.631,521.036,535.177
New Hampshire,2017,94983,141804,933100,2,21,55,20.045,146.187,59.392,11,98,631,116.61,690.35,676.599
New Jersey,2017,684290,880024,6010331,10,87,263,15.016,98.552,43.694,75,518,3385,110.074,588.86,563.225
New Mexico,2017,165877,219023,1351993,3,21,66,18.29,96.802,48.953,16,110,678,97.945,502.256,501.354
New York,2017,1375507,2093893,13260774,20,188,680,14.643,89.665,51.276,127,1237,7455,92.295,590.894,562.209
North Carolina,2017,791658,1058797,6764669,12,88,312,15.308,82.796,46.064,78,542,3420,98.682,511.476,505.557
North Dakota,2017,53301,94024,469643,1,12,27,22.96,130.674,57.122,5,65,285,100.749,689.185,605.818
Ohio,2017,896066,1210058,7695525,15,126,364,16.626,104.382,47.252,86,687,4218,96.009,567.862,548.114
Oklahoma,2017,317113,419663,2479838,5,45,140,17.133,108.258,56.516,28,222,1272,89.061,528.112,512.87
Oregon,2017,294160,416018,2839447,7,53,199,24.175,127.46,69.935,31,253,1750,105.851,607.956,616.226
Pennsylvania,2017,916014,1313052,8642237,15,146,398,16.268,111.349,45.996,85,781,5189,93.146,594.778,600.393
Rhode Island,2017,73039,125273,711511,1,15,44,19.159,120.079,61.725,8,81,441,103.914,650.421,619.332
South Carolina,2017,373712,507495,3345950,6,58,171,15.778,114.912,51.183,34,259,1780,91.963,509.475,531.858
South Dakota,2017,68252,92097,550564,2,13,34,26.041,138.665,61.281,7,60,346,99.862,649.095,628.669
Tennessee,2017,511356,690281,4443021,9,56,193,17.355,81.645,43.433,48,337,2073,93.527,488.417,466.67
Texas,2017,2463690,3098890,17545587,32,257,734,13.058,83.001,41.81,202,1557,8941,81.976,502.471,509.575
Utah,2017,306536,398120,1780017,5,32,72,15.126,80.917,40.533,16,127,551,50.921,319.92,309.764
Vermont,2017,41544,74251,428613,1,11,29,29.074,143.437,66.656,6,52,281,152.118,704.855,656.353
Virginia,2017,629286,874127,5542540,10,89,265,16.261,101.547,47.844,57,497,3041,91.255,568.139,548.655
Washington,2017,541234,736912,4970994,13,82,272,24.861,111.319,54.771,60,443,3037,111.257,600.807,610.847
West Virginia,2017,125736,177588,1238942,2,15,49,15.742,84.107,39.766,12,89,503,97.199,503.535,406.158
Wisconsin,2017,443580,622050,3833603,9,91,235,21.064,145.84,61.335,46,412,2460,104.643,661.739,641.599
Wyoming,2017,44389,57838,375569,1,6,19,26.741,111.35,51.029,5,32,197,103.587,546.971,525.621
Alabama,2018,371033,505103,3225318,6,46,167,14.954,91.556,51.754,31,232,1536,82.234,458.341,476.373
Alaska,2018,57444,71183,455906,1,9,31,18.621,124.159,69.08,5,38,260,87.305,534.787,570.019
Arizona,2018,562546,763917,4715857,10,68,212,17.082,88.482,44.944,45,375,2540,79.122,490.376,538.643
Arkansas,2018,237382,312348,1949363,4,26,93,15.611,81.723,47.751,20,152,859,84.06,486.64,440.504
California,2018,3017701,4174962,25917724,54,439,1586,17.963,105.087,61.192,268,2275,13932,88.679,544.955,537.543
Colorado,2018,433719,589317,3782655,9,82,302,20.096,138.803,79.749,46,368,2470,106.916,624.899,653.031
Connecticut,2018,268807,383297,2408141,5,46,138,18.267,120.496,57.373,30,251,1555,112.419,656.066,645.867
Delaware,2018,69325,92525,659878,1,10,39,15.278,108.746,59.795,7,55,402,100.906,590.881,609.333
District of Columbia,2018,31910,86420,479448,0,10,43,12.41,118.555,90.032,3,61,330,92.621,705.65,689.267
Florida,2018,1439529,1956426,14896983,18,139,564,12.621,71.218,37.828,131,970,8198,90.983,495.611,550.292
Georgia,2018,868842,1107324,6756292,12,87,298,13.644,78.469,44.173,63,518,3544,72.638,467.978,524.51
Hawaii,2018,95153,120820,939985,2,15,52,17.741,124.541,55.123,6,61,467,59.659,501.291,496.893
Idaho,2018,155001,183511,1119507,3,19,58,16.987,101.8,51.494,12,91,574,79.355,494.768,512.399
Illinois,2018,984930,1308622,8378609,15,129,445,15.302,98.879,53.136,84,734,5089,85.535,560.663,607.356
Indiana,2018,537380,736727,4312382,9,75,228,17.589,102.467,52.771,49,411,2306,91.592,557.915,534.667
Iowa,2018,245846,353673,2032017,5,42,105,21.865,117.517,51.533,28,226,1267,113.756,639.489,623.466
Kansas,2018,237062,320289,1827127,5,33,86,19.031,103.917,46.949,24,188,1038,103.014,586.579,568.052
Kentucky,2018,339761,461868,2917791,6,42,142,16.932,91.261,48.658,33,223,1355,96.198,481.976,464.227
Louisiana,2018,360378,468361,2992047,5,41,168,14.001,86.652,56.315,36,246,1553,99.299,525.318,519.158
Maine,2018,89221,121181,955772,2,13,51,21.423,108.807,53.304,9,73,568,103.555,600.677,594.449
Maryland,2018,450671,590912,4017859,6,51,189,13.844,86.22,47.059,41,339,2414,90.649,574.406,600.694
Massachusetts,2018,477554,788962,4680619,8,93,261,17.514,118.084,55.841,52,505,3037,108.323,640.643,648.778
Michigan,2018,753613,1077222,6657456,12,112,362,16.395,103.858,54.301,69,658,3821,91.089,610.395,573.946
Minnesota,2018,438045,568703,3698785,7,65,193,16.862,114.992,52.203,48,371,2404,110.281,652.369,649.86
Mississippi,2018,241623,316108,1894943,3,25,89,13.669,78.299,46.992,19,132,799,80.492,416.831,421.761
Missouri,2018,465766,627312,4022731,8,59,199,17.987,94.608,49.468,43,338,2151,91.863,539.529,534.831
Montana,2018,76259,109604,712413,2,15,50,25.067,136.499,70.431,9,69,440,116.395,629.371,617.633
Nebraska,2018,157259,211523,1215009,3,24,64,18.488,112.255,52.299,16,129,733,99.709,607.552,603.564
Nevada,2018,231765,283278,2046371,4,29,121,18.408,103.114,59.262,22,152,1161,92.776,537.127,567.26
New Hampshire,2018,94278,140227,945381,2,20,54,20.994,143.947,57.363,10,97,631,108.636,688.907,667.526
New Jersey,2018,675646,860848,5989388,10,72,244,14.872,84.209,40.661,64,505,3407,94.044,586.44,568.899
New Mexico,2018,165707,216551,1364936,3,23,68,16.844,105.052,49.762,14,104,669,82.644,482.511,489.942
New York,2018,1348363,2031273,13191928,22,188,645,16.083,92.753,48.918,128,1139,7168,94.999,560.652,543.354
North Carolina,2018,793730,1067047,6865689,12,93,341,14.679,86.918,49.62,73,586,3644,91.94,549.38,530.745
North Dakota,2018,54491,91846,473049,1,12,27,23.611,127.134,56.925,5,62,282,94.21,677.646,596.223
Ohio,2018,889700,1200403,7734940,14,114,377,16.114,94.725,48.679,86,691,4264,96.263,576.05,551.318
Oklahoma,2018,318276,417957,2497934,5,42,130,16.398,100.305,51.894,26,216,1196,82.342,517.984,478.713
Oregon,2018,295052,415291,2880798,7,51,192,23.492,122.764,66.528,32,242,1790,106.983,583.418,621.307
Pennsylvania,2018,910130,1292868,8675385,15,131,406,16.937,101.027,46.827,84,726,4885,91.754,561.483,563.143
Rhode Island,2018,72481,122890,714973,1,15,43,17.832,123.285,59.925,8,81,445,104.157,661.744,621.708
South Carolina,2018,377471,504595,3407157,5,46,169,14.292,92.061,49.504,34,250,1792,90.061,495.743,526.097
South Dakota,2018,69325,91692,557354,1,11,30,19.651,118.609,54.461,6,55,329,92.351,598.205,590.874
Tennessee,2018,513011,687939,4497884,8,63,205,16.254,91.514,45.564,47,354,2102,91.206,515.268,467.428
Texas,2018,2485959,3116800,17862401,36,259,779,14.346,83.054,43.618,226,1583,9370,91.013,507.88,524.542
Utah,2018,312345,406023,1821899,5,31,70,15.679,76.728,38.259,18,132,592,56.698,324.851,324.884
Vermont,2018,41066,73777,430733,1,9,27,25.606,122.835,63.128,6,50,277,135.764,676.712,642.475
Virginia,2018,629725,869285,5581639,10,82,267,15.199,94.035,47.823,57,507,3057,90.745,583.341,547.688
Washington,2018,545968,738052,5065742,11,75,282,20.069,101.77,55.612,54,393,3050,99.594,531.902,602.125
West Virginia,2018,124659,174236,1235448,2,15,46,17.428,87.561,37.304,12,84,498,96.124,483.52,402.934
Wisconsin,2018,442510,615930,3861670,8,74,217,18.72,120.776,56.299,49,409,2490,111.125,663.505,644.92
Wyoming,2018,44908,57395,377084,1,7,22,23.695,124.825,59.449,4,33,212,96.786,579.152,561.282
